5.213619199999999837e+05,1.645250000004729429e+02,9.800000000000000000e+01,3.089499999990541141e+02
5.213619600000000210e+05,1.640000000000000000e+02,9.800000000000000000e+01,3.090499999994179348e+02
5.213620000000000000e+05,1.644749999995270571e+02,9.894999999905412835e+01,3.075250000004729145e+02
5.213620399999999790e+05,1.650000000000000000e+02,9.990500000014988302e+01,3.072849999995503367e+02
5.213620800000000163e+05,1.650000000000000000e+02,9.970499999997525720e+01,3.078850000000742284e+02
5.213621199999999953e+05,1.650000000000000000e+02,9.950500000009168389e+01,3.084849999997249483e+02
5.213621599999999744e+05,1.650000000000000000e+02,9.930500000020809637e+01,3.090849999993757251e+02
5.213622000000000116e+05,1.650000000000000000e+02,9.910500000003347054e+01,3.096849999998996168e+02
5.213622399999999907e+05,1.659499999990541141e+02,9.900000000000000000e+01,3.095250000004729145e+02
5.213622800000000279e+05,1.655749999991268737e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213623200000000070e+05,1.640000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213623599999999860e+05,1.639050000001498972e+02,9.928499999955035094e+01,3.090000000000000000e+02
5.213624000000000233e+05,1.637049999999752572e+02,9.988500000007421420e+01,3.090000000000000000e+02
5.213624400000000023e+05,1.635050000000916839e+02,1.004849999997249625e+02,3.090000000000000000e+02
5.213624799999999814e+05,1.633050000002080822e+02,1.010849999993757251e+02,3.090000000000000000e+02
5.213625200000000186e+05,1.631050000000334705e+02,1.016849999998995884e+02,3.090000000000000000e+02
5.213625599999999977e+05,1.639499999990541141e+02,9.962500000236468622e+01,3.085250000004729145e+02
5.213625999999999767e+05,1.654749999988358411e+02,9.842499999650753750e+01,3.080000000000000000e+02
5.213626400000000140e+05,1.655250000004729429e+02,1.009499999990541284e+02,3.080000000000000000e+02
5.213626799999999930e+05,1.648100000002997660e+02,1.019050000001498830e+02,3.080000000000000000e+02
5.213627199999999721e+05,1.644100000005325910e+02,1.017050000002662955e+02,3.080000000000000000e+02
5.213627600000000093e+05,1.640100000001833678e+02,1.015050000000916839e+02,3.080000000000000000e+02
5.213627999999999884e+05,1.636100000004161927e+02,1.013050000002080964e+02,3.080000000000000000e+02
5.213628400000000256e+05,1.632100000000669411e+02,1.011050000000334705e+02,3.080000000000000000e+02
5.213628800000000047e+05,1.639499999990541141e+02,1.000500000009458716e+02,3.075250000004729145e+02
5.213629199999999837e+05,1.645250000011641589e+02,9.947499999883584110e+01,3.084249999965075517e+02
5.213629600000000210e+05,1.644749999995270571e+02,9.905000000094587165e+01,3.090500000009458859e+02
5.213630000000000000e+05,1.648100000002444858e+02,9.837999999951105679e+01,3.081899999997555142e+02
5.213630399999999790e+05,1.644100000003608955e+02,9.917999999927822330e+01,3.085899999996391330e+02
5.213630800000000163e+05,1.640099999998952285e+02,9.998000000020954303e+01,3.089900000001047715e+02
5.213631199999999953e+05,1.636100000000116381e+02,1.007799999999767238e+02,3.093899999999883335e+02
5.213631599999999744e+05,1.632100000001280478e+02,1.015799999997438903e+02,3.097899999998719522e+02
5.213632000000000116e+05,1.639500000019644972e+02,1.005749999970532400e+02,3.085749999970532258e+02
5.213632399999999907e+05,1.645249999997089674e+02,1.004250000008731121e+02,3.079500000005820652e+02
5.213632800000000279e+05,1.640000000000000000e+02,1.015249999990177514e+02,3.085249999990177230e+02
5.213633200000000070e+05,1.640950000001411411e+02,1.010000000000000000e+02,3.080000000000000000e+02
5.213633599999999860e+05,1.642950000000247428e+02,1.010000000000000000e+02,3.080000000000000000e+02
5.213634000000000233e+05,1.644950000001993544e+02,1.010000000000000000e+02,3.080000000000000000e+02
5.213634400000000023e+05,1.646950000000829561e+02,1.010000000000000000e+02,3.080000000000000000e+02
5.213634799999999814e+05,1.648949999999665295e+02,1.010000000000000000e+02,3.080000000000000000e+02
5.213635200000000186e+05,1.635749999970532258e+02,1.019500000019645114e+02,3.094250000029467742e+02
5.213635599999999977e+05,1.634250000008731263e+02,1.020499999994179205e+02,3.090999999988358695e+02
5.213635999999999767e+05,1.654749999995270571e+02,1.014749999995270571e+02,3.079499999990541141e+02
5.213636400000000140e+05,1.660000000000000000e+02,1.018099999997176894e+02,3.088099999997177179e+02
5.213636799999999930e+05,1.660000000000000000e+02,1.014099999999505286e+02,3.084099999999505144e+02
5.213637199999999721e+05,1.660000000000000000e+02,1.010100000001833536e+02,3.080100000001833678e+02
5.213637600000000093e+05,1.660000000000000000e+02,1.006099999998341019e+02,3.076099999998340877e+02
5.213637999999999884e+05,1.660000000000000000e+02,1.002100000000669411e+02,3.072100000000669411e+02
5.213638400000000256e+05,1.655249999990177514e+02,9.952499999901775141e+01,3.079500000019644972e+02
5.213638800000000047e+05,1.650000000000000000e+02,9.995000000058207945e+01,3.080499999994179348e+02
5.213639199999999837e+05,1.645250000004729429e+02,1.010000000000000000e+02,3.084249999985811996e+02
5.213639600000000210e+05,1.641900000002823106e+02,1.010000000000000000e+02,3.098099999997177179e+02
5.213640000000000000e+05,1.645900000000494856e+02,1.010000000000000000e+02,3.094099999999505144e+02
5.213640399999999790e+05,1.649899999998166322e+02,1.010000000000000000e+02,3.090100000001833678e+02
5.213640800000000163e+05,1.653900000001658839e+02,1.010000000000000000e+02,3.086099999998340877e+02
5.213641199999999953e+05,1.657899999999330589e+02,1.010000000000000000e+02,3.082100000000669411e+02
5.213641599999999744e+05,1.645750000014188004e+02,9.910000000189174330e+01,3.084749999995270855e+02
5.213642000000000116e+05,1.644250000008731263e+02,9.937500000145519152e+01,3.090000000000000000e+02
5.213642399999999907e+05,1.641000000018917433e+02,1.015250000004729429e+02,3.094749999995270855e+02
5.213642800000000279e+05,1.621900000002823106e+02,1.008099999997176894e+02,3.099049999998588305e+02
5.213643200000000070e+05,1.625900000000494856e+02,1.004099999999505286e+02,3.097049999999752572e+02
5.213643599999999860e+05,1.629899999998166322e+02,1.000100000001833536e+02,3.095050000000916839e+02
5.213644000000000233e+05,1.633900000001658839e+02,9.960999999983410191e+01,3.093049999999170723e+02
5.213644400000000023e+05,1.637899999999330589e+02,9.921000000006694108e+01,3.091050000000334421e+02
5.213644799999999814e+05,1.635250000004729429e+02,9.900000000000000000e+01,3.085250000004729145e+02
5.213645200000000186e+05,1.630000000000000000e+02,9.900000000000000000e+01,3.084750000002910610e+02
5.213645599999999977e+05,1.639499999990541141e+02,9.947499999952705707e+01,3.094749999995270855e+02
5.213645999999999767e+05,1.650949999998501028e+02,9.981000000029976604e+01,3.099050000001498688e+02
5.213646400000000140e+05,1.652950000000247428e+02,9.940999999995052860e+01,3.097049999999752572e+02
5.213646799999999930e+05,1.654949999999083161e+02,9.901000000018335356e+01,3.095050000000916839e+02
5.213647199999999721e+05,1.656949999997919178e+02,9.861000000041617852e+01,3.093050000002081106e+02
5.213647600000000093e+05,1.658949999999665295e+02,9.821000000006694108e+01,3.091050000000334421e+02
5.213647999999999884e+05,1.650500000009458859e+02,9.705000000094587165e+01,3.099499999990541141e+02
5.213648400000000256e+05,1.635249999997089674e+02,9.742500000087311207e+01,3.110000000000000000e+02
5.213648800000000047e+05,1.634749999995270571e+02,9.805000000094587165e+01,3.105250000004729145e+02
5.213649199999999837e+05,1.639050000001498972e+02,9.718999999970023396e+01,3.100949999998501312e+02
5.213649600000000210e+05,1.637049999999752572e+02,9.759000000004947140e+01,3.102950000000247428e+02
5.213650000000000000e+05,1.635050000000916839e+02,9.798999999981664644e+01,3.104949999999083161e+02
5.213650399999999790e+05,1.633050000002080822e+02,9.838999999958382148e+01,3.106949999997918894e+02
5.213650800000000163e+05,1.631050000000334705e+02,9.878999999993305892e+01,3.108949999999665579e+02
5.213651199999999953e+05,1.634749999995270571e+02,9.947499999952705707e+01,3.105250000004729145e+02
5.213651599999999744e+05,1.635250000011641589e+02,9.857500000349246250e+01,3.095250000011641305e+02
5.213652000000000116e+05,1.634749999995270571e+02,9.794999999905412835e+01,3.094749999995270855e+02
5.213652399999999907e+05,1.641899999997002340e+02,9.900000000000000000e+01,3.100949999998501312e+02
5.213652800000000279e+05,1.645900000000494856e+02,9.900000000000000000e+01,3.102950000000247428e+02
5.213653200000000070e+05,1.649899999998166322e+02,9.900000000000000000e+01,3.104949999999083161e+02
5.213653599999999860e+05,1.653899999995838073e+02,9.900000000000000000e+01,3.106949999997918894e+02
5.213654000000000233e+05,1.657899999999330589e+02,9.900000000000000000e+01,3.108949999999665579e+02
5.213654400000000023e+05,1.650500000009458859e+02,9.947499999952705707e+01,3.100500000009458859e+02
5.213654799999999814e+05,1.635250000011641589e+02,1.000000000000000000e+02,3.094749999988358695e+02
5.213655200000000186e+05,1.644249999985811996e+02,9.905000000094587165e+01,3.095250000004729145e+02
5.213655599999999977e+05,1.659050000001222429e+02,9.828499999963328548e+01,3.091899999997555142e+02
5.213655999999999767e+05,1.657050000001804335e+02,9.888499999945867103e+01,3.095899999996391330e+02
5.213656400000000140e+05,1.655049999999476142e+02,9.948500000015715727e+01,3.099900000001047715e+02
5.213656799999999930e+05,1.653050000000058333e+02,1.000849999999825428e+02,3.103899999999883335e+02
5.213657199999999721e+05,1.651050000000640239e+02,1.006849999998079142e+02,3.107899999998719522e+02
5.213657600000000093e+05,1.635749999970532258e+02,1.010000000000000000e+02,3.114750000009822770e+02
5.213657999999999884e+05,1.639000000011641589e+02,1.005249999997089674e+02,3.105749999991268737e+02
5.213658400000000256e+05,1.650499999980355028e+02,1.004750000009822486e+02,3.099500000019644972e+02
5.213658800000000047e+05,1.640950000001411411e+02,1.010000000000000000e+02,3.109049999998588305e+02
5.213659199999999837e+05,1.642950000000247428e+02,1.010000000000000000e+02,3.107049999999752572e+02
5.213659600000000210e+05,1.644950000001993544e+02,1.010000000000000000e+02,3.105049999998006456e+02
5.213660000000000000e+05,1.646950000000829561e+02,1.010000000000000000e+02,3.103049999999170723e+02
5.213660399999999790e+05,1.648949999999665295e+02,1.010000000000000000e+02,3.101050000000334421e+02
5.213660800000000163e+05,1.640499999980355028e+02,1.010000000000000000e+02,3.095249999990177230e+02
5.213661199999999953e+05,1.644250000008731263e+02,9.957499999912688793e+01,3.085249999997089390e+02
5.213661599999999744e+05,1.655250000004729429e+02,9.800000000000000000e+01,3.080000000000000000e+02
5.213662000000000116e+05,1.650000000000000000e+02,9.809500000014115528e+01,3.081900000002822821e+02
5.213662399999999907e+05,1.650000000000000000e+02,9.829500000002474280e+01,3.085900000000494856e+02
5.213662800000000279e+05,1.650000000000000000e+02,9.849500000019935442e+01,3.089900000003987088e+02
5.213663200000000070e+05,1.650000000000000000e+02,9.869500000008294194e+01,3.093900000001659123e+02
5.213663599999999860e+05,1.650000000000000000e+02,9.889499999996652946e+01,3.097899999999330589e+02
5.213664000000000233e+05,1.645249999990177514e+02,9.947500000098224859e+01,3.090499999980355028e+02
5.213664400000000023e+05,1.644750000002910326e+02,1.004750000002910326e+02,3.084750000002910610e+02
5.213664799999999814e+05,1.645250000004729429e+02,1.010000000000000000e+02,3.104249999985811996e+02
5.213665200000000186e+05,1.640950000001411411e+02,1.008099999997176894e+02,3.116199999994353789e+02
5.213665599999999977e+05,1.642950000000247428e+02,1.004099999999505286e+02,3.108199999999010288e+02
5.213665999999999767e+05,1.644949999999083161e+02,1.000100000001833536e+02,3.100200000003667355e+02
5.213666400000000140e+05,1.646950000000829561e+02,9.960999999983410191e+01,3.092199999996682322e+02
5.213666799999999930e+05,1.648949999999665295e+02,9.921000000006694108e+01,3.084200000001338822e+02
5.213667199999999721e+05,1.645250000004729429e+02,9.994999999905412835e+01,3.084749999995270855e+02
5.213667600000000093e+05,1.644750000002910326e+02,1.019500000005820795e+02,3.090000000000000000e+02
5.213667999999999884e+05,1.650000000000000000e+02,1.011000000018917433e+02,3.090000000000000000e+02
5.213668400000000256e+05,1.650000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213668800000000047e+05,1.650000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213669199999999837e+05,1.650000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213669600000000210e+05,1.650000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213670000000000000e+05,1.650000000000000000e+02,9.900000000000000000e+01,3.090000000000000000e+02
5.213670399999999790e+05,1.645250000004729429e+02,9.994999999905412835e+01,3.099499999990541141e+02
5.213670800000000163e+05,1.640000000000000000e+02,1.000499999994179205e+02,3.100499999994179348e+02
5.213671199999999953e+05,1.640000000000000000e+02,9.900000000000000000e+01,3.085250000004729145e+02
5.213671599999999744e+05,1.640949999998501028e+02,9.918999999970023396e+01,3.081899999997002055e+02
5.213672000000000116e+05,1.642950000000247428e+02,9.959000000004947140e+01,3.085900000000494856e+02
5.213672399999999907e+05,1.644949999999083161e+02,9.998999999981664644e+01,3.089899999998166322e+02
5.213672800000000279e+05,1.646950000000829561e+02,1.003900000001658981e+02,3.093900000001659123e+02
5.213673200000000070e+05,1.648949999999665295e+02,1.007899999999330589e+02,3.097899999999330589e+02
5.213673599999999860e+05,1.645250000004729429e+02,1.005250000004729429e+02,3.100000000000000000e+02
5.213674000000000233e+05,1.640000000000000000e+02,1.000000000000000000e+02,3.100000000000000000e+02
5.213674400000000023e+05,1.640000000000000000e+02,1.000000000000000000e+02,3.095250000004729145e+02
5.213674799999999814e+05,1.640000000000000000e+02,1.000949999998501170e+02,3.090949999998501312e+02
5.213675200000000186e+05,1.640000000000000000e+02,1.002950000000247428e+02,3.092950000000247428e+02
5.213675599999999977e+05,1.640000000000000000e+02,1.004949999999083161e+02,3.094949999999083161e+02
5.213675999999999767e+05,1.640000000000000000e+02,1.006949999997919036e+02,3.096949999997918894e+02
5.213676400000000140e+05,1.640000000000000000e+02,1.008949999999665295e+02,3.098949999999665579e+02
5.213676799999999930e+05,1.635250000004729429e+02,1.010000000000000000e+02,3.095250000004729145e+02
5.213677199999999721e+05,1.639499999976716822e+02,1.014749999988358411e+02,3.085250000011641305e+02
5.213677600000000093e+05,1.650000000000000000e+02,1.005750000014188146e+02,3.089499999990541141e+02
5.213677999999999884e+05,1.649050000001498972e+02,9.918999999970023396e+01,3.098100000002997945e+02
5.213678400000000256e+05,1.647049999999752572e+02,9.959000000004947140e+01,3.094099999999505144e+02
5.213678800000000047e+05,1.645050000000916839e+02,9.998999999981664644e+01,3.090100000001833678e+02
5.213679199999999837e+05,1.643050000002080822e+02,1.003899999995838215e+02,3.086100000004161643e+02
5.213679600000000210e+05,1.641050000000334705e+02,1.007899999999330589e+02,3.082100000000669411e+02
5.213680000000000000e+05,1.635250000004729429e+02,1.010000000000000000e+02,3.089499999990541141e+02
5.213680399999999790e+05,1.644249999965075517e+02,1.014749999988358411e+02,3.085750000034924483e+02
5.213680800000000163e+05,1.650500000009458859e+02,1.005750000014188146e+02,3.079499999990541141e+02
5.213681199999999953e+05,1.640000000000000000e+02,9.909499999987775709e+01,3.090000000000000000e+02
5.213681599999999744e+05,1.640000000000000000e+02,9.929499999981955227e+01,3.090000000000000000e+02
5.213682000000000116e+05,1.640000000000000000e+02,9.949500000005238576e+01,3.090000000000000000e+02
5.213682399999999907e+05,1.640000000000000000e+02,9.969499999999418094e+01,3.090000000000000000e+02
5.213682800000000279e+05,1.640000000000000000e+02,9.989500000022701443e+01,3.090000000000000000e+02
5.213683200000000070e+05,1.635249999990177514e+02,1.014250000029467600e+02,3.094750000009822770e+02
5.213683599999999860e+05,1.630000000000000000e+02,1.015749999991268879e+02,3.085749999991268737e+02
5.213684000000000233e+05,1.634750000009822486e+02,1.000000000000000000e+02,3.074750000009822770e+02
5.213684400000000023e+05,1.640000000000000000e+02,9.990499999985884472e+01,3.080000000000000000e+02
5.213684799999999814e+05,1.640000000000000000e+02,9.970499999997525720e+01,3.080000000000000000e+02
5.213685200000000186e+05,1.640000000000000000e+02,9.950499999980064558e+01,3.080000000000000000e+02
5.213685599999999977e+05,1.640000000000000000e+02,9.930499999991705806e+01,3.080000000000000000e+02
5.213685999999999767e+05,1.640000000000000000e+02,9.910500000003347054e+01,3.080000000000000000e+02
5.213686400000000140e+05,1.644750000009822486e+02,9.947500000098224859e+01,3.070499999980355028e+02
5.213686799999999930e+05,1.640499999994179348e+02,1.009500000005820795e+02,3.064750000002910610e+02
5.213687199999999721e+05,1.630000000000000000e+02,1.015250000004729429e+02,3.074749999995270855e+02
5.213687600000000093e+05,1.629049999998588589e+02,1.010950000001411553e+02,3.080950000001411695e+02
5.213687999999999884e+05,1.627049999999752572e+02,1.012950000000247428e+02,3.082950000000247428e+02
5.213688400000000256e+05,1.625049999998006456e+02,1.014950000001993544e+02,3.084950000001993544e+02
5.213688800000000047e+05,1.623049999999170439e+02,1.016950000000829419e+02,3.086950000000829277e+02
5.213689199999999837e+05,1.621050000000334705e+02,1.018949999999665295e+02,3.088949999999665579e+02
5.213689600000000210e+05,1.620000000000000000e+02,1.010499999980354886e+02,3.080499999980355028e+02
5.213690000000000000e+05,1.634250000008731263e+02,1.000000000000000000e+02,3.070000000000000000e+02
5.213690399999999790e+05,1.645250000004729429e+02,1.004749999995270571e+02,3.079499999990541141e+02
5.213690800000000163e+05,1.640000000000000000e+02,1.009049999998588447e+02,3.088099999997177179e+02
5.213691199999999953e+05,1.640000000000000000e+02,1.007049999999752572e+02,3.084099999999505144e+02
5.213691599999999744e+05,1.640000000000000000e+02,1.005050000000916839e+02,3.080100000001833678e+02
5.213692000000000116e+05,1.640000000000000000e+02,1.003049999999170581e+02,3.076099999998340877e+02
5.213692399999999907e+05,1.640000000000000000e+02,1.001050000000334705e+02,3.072100000000669411e+02
5.213692800000000279e+05,1.630499999980355028e+02,1.000000000000000000e+02,3.079500000019644972e+02
5.213693200000000070e+05,1.624750000002910326e+02,9.952499999970896738e+01,3.090000000000000000e+02
5.213693599999999860e+05,1.630000000000000000e+02,9.947499999952705707e+01,3.085250000004729145e+02
5.213694000000000233e+05,1.631900000002823106e+02,1.000950000001411553e+02,3.081900000002822821e+02
5.213694400000000023e+05,1.635900000000494856e+02,1.002950000000247428e+02,3.085900000000494856e+02
5.213694799999999814e+05,1.639899999998166322e+02,1.004949999999083161e+02,3.089899999998166322e+02
5.213695200000000186e+05,1.643900000001658839e+02,1.006950000000829419e+02,3.093900000001659123e+02
5.213695599999999977e+05,1.647899999999330589e+02,1.008949999999665295e+02,3.097899999999330589e+02
5.213695999999999767e+05,1.640500000009458859e+02,1.010000000000000000e+02,3.100000000000000000e+02
5.213696400000000140e+05,1.634750000002910326e+02,1.014750000002910326e+02,3.090499999994179348e+02
5.213696799999999930e+05,1.640000000000000000e+02,1.010500000009458716e+02,3.089499999990541141e+02
5.213697199999999721e+05,1.639050000001498972e+02,1.000949999998501170e+02,3.097150000004496633e+02
5.213697600000000093e+05,1.637049999999752572e+02,1.002950000000247428e+02,3.091149999999257716e+02
5.213697999999999884e+05,1.635050000000916839e+02,1.004949999999083161e+02,3.085150000002750517e+02
5.213698400000000256e+05,1.633049999999170439e+02,1.006950000000829419e+02,3.079149999997511600e+02
5.213698800000000047e+05,1.631050000000334705e+02,1.008949999999665295e+02,3.073150000001003832e+02
5.213699199999999837e+05,1.630000000000000000e+02,1.010000000000000000e+02,3.074749999995270855e+02
5.213699600000000210e+05,1.639500000005820652e+02,1.019500000005820795e+02,3.089500000005820652e+02
5.213700000000000000e+05,1.631000000018917433e+02,1.015750000014188146e+02,3.090500000009458859e+02
5.213700399999999790e+05,1.611899999997002340e+02,1.000949999998501170e+02,3.080949999998501312e+02
5.213700800000000163e+05,1.615900000000494856e+02,1.002950000000247428e+02,3.082950000000247428e+02
5.213701199999999953e+05,1.619899999998166322e+02,1.004949999999083161e+02,3.084949999999083161e+02
5.213701599999999744e+05,1.623899999995838073e+02,1.006949999997919036e+02,3.086949999997918894e+02
5.213702000000000116e+05,1.627899999999330589e+02,1.008949999999665295e+02,3.088949999999665579e+02
5.213702399999999907e+05,1.630000000000000000e+02,1.014749999995270571e+02,3.085250000004729145e+02
5.213702800000000279e+05,1.630000000000000000e+02,1.015249999997089674e+02,3.089500000005820652e+02
5.213703200000000070e+05,1.630000000000000000e+02,9.957500000141881458e+01,3.109499999990541141e+02
5.213703599999999860e+05,1.629050000001498972e+02,9.790500000014988302e+01,3.117150000004496633e+02
5.213704000000000233e+05,1.627049999999752572e+02,9.770499999997525720e+01,3.111149999999257716e+02
5.213704400000000023e+05,1.625050000000916839e+02,9.750500000009168389e+01,3.105150000002750517e+02
5.213704799999999814e+05,1.623050000002080822e+02,9.730500000020809637e+01,3.099150000006242749e+02
5.213705200000000186e+05,1.621050000000334705e+02,9.710500000003347054e+01,3.093150000001003832e+02
5.213705599999999977e+05,1.615250000004729429e+02,9.842499999858118542e+01,3.099499999990541141e+02
5.213705999999999767e+05,1.619499999976716822e+02,9.762500000582076609e+01,3.114749999988358695e+02
5.213706400000000140e+05,1.625250000004729429e+02,9.642499999858118542e+01,3.115250000004729145e+02
5.213706799999999930e+05,1.621899999997002340e+02,9.781000000029976604e+01,3.110000000000000000e+02
5.213707199999999721e+05,1.625899999994674090e+02,9.741000000053260521e+01,3.110000000000000000e+02
5.213707600000000093e+05,1.629899999998166322e+02,9.701000000018335356e+01,3.110000000000000000e+02
5.213707999999999884e+05,1.633899999995838073e+02,9.661000000041617852e+01,3.110000000000000000e+02
5.213708400000000256e+05,1.637899999999330589e+02,9.621000000006694108e+01,3.110000000000000000e+02
5.213708800000000047e+05,1.625750000014188004e+02,9.742499999858118542e+01,3.110000000000000000e+02
5.213709199999999837e+05,1.614749999988358411e+02,9.757500000349246250e+01,3.124249999965075517e+02
5.213709600000000210e+05,1.624749999995270571e+02,9.552500000047294293e+01,3.130500000009458859e+02
5.213710000000000000e+05,1.629050000001222429e+02,9.500000000000000000e+01,3.122849999996332713e+02
5.213710399999999790e+05,1.627050000001804335e+02,9.500000000000000000e+01,3.128849999994586710e+02
5.213710800000000163e+05,1.625049999999476142e+02,9.500000000000000000e+01,3.134850000001571857e+02
5.213711199999999953e+05,1.623050000000058333e+02,9.500000000000000000e+01,3.140849999999825286e+02
5.213711599999999744e+05,1.621050000000640239e+02,9.500000000000000000e+01,3.146849999998079284e+02
5.213712000000000116e+05,1.615249999990177514e+02,9.547500000098224859e+01,3.140499999980355028e+02
5.213712399999999907e+05,1.614750000002910326e+02,9.600000000000000000e+01,3.139500000005820652e+02
5.213712800000000279e+05,1.624750000009822486e+02,9.647500000098224859e+01,3.135749999970532258e+02
5.213713200000000070e+05,1.630000000000000000e+02,9.709500000014115528e+01,3.119049999998588305e+02
5.213713599999999860e+05,1.630000000000000000e+02,9.729500000002474280e+01,3.117049999999752572e+02
5.213714000000000233e+05,1.630000000000000000e+02,9.749500000019935442e+01,3.115049999998006456e+02
5.213714400000000023e+05,1.630000000000000000e+02,9.769500000008294194e+01,3.113049999999170723e+02
5.213714799999999814e+05,1.630000000000000000e+02,9.789499999996652946e+01,3.111050000000334421e+02
5.213715200000000186e+05,1.620499999980355028e+02,9.752499999901775141e+01,3.110000000000000000e+02
5.213715599999999977e+05,1.605249999997089674e+02,9.604999999941792055e+01,3.124250000008731263e+02
5.213715999999999767e+05,1.604749999995270571e+02,9.594999999905412835e+01,3.135250000004729145e+02
5.213716400000000140e+05,1.610000000000000000e+02,9.700000000000000000e+01,3.131900000002822821e+02
5.213716799999999930e+05,1.610000000000000000e+02,9.700000000000000000e+01,3.135900000000494856e+02
5.213717199999999721e+05,1.610000000000000000e+02,9.700000000000000000e+01,3.139899999998166322e+02
5.213717600000000093e+05,1.610000000000000000e+02,9.700000000000000000e+01,3.143900000001659123e+02
5.213717999999999884e+05,1.610000000000000000e+02,9.700000000000000000e+01,3.147899999999330589e+02
5.213718400000000256e+05,1.614750000009822486e+02,9.700000000000000000e+01,3.140499999980355028e+02
5.213718800000000047e+05,1.624750000002910326e+02,9.652499999970896738e+01,3.130000000000000000e+02
5.213719199999999837e+05,1.620500000009458859e+02,9.647499999952705707e+01,3.120500000009458859e+02
5.213719600000000210e+05,1.607149999995765484e+02,9.728500000042346585e+01,3.110950000001411695e+02
5.213720000000000000e+05,1.601149999999257716e+02,9.788500000007421420e+01,3.112950000000247428e+02
5.213720399999999790e+05,1.595150000002750232e+02,9.848499999972496255e+01,3.114949999999083161e+02
5.213720800000000163e+05,1.589149999997511600e+02,9.908500000024884002e+01,3.116950000000829277e+02
5.213721199999999953e+05,1.583150000001004116e+02,9.968499999989958837e+01,3.118949999999665579e+02
5.213721599999999744e+05,1.575250000004729429e+02,9.857500000141881458e+01,3.120000000000000000e+02
5.213722000000000116e+05,1.593750000014551915e+02,9.747500000029103262e+01,3.120000000000000000e+02
5.213722399999999907e+05,1.615250000004729429e+02,9.705000000094587165e+01,3.129499999990541141e+02
5.213722800000000279e+05,1.610000000000000000e+02,9.600000000000000000e+01,3.139049999998588305e+02
5.213723200000000070e+05,1.610000000000000000e+02,9.600000000000000000e+01,3.137049999999752572e+02
5.213723599999999860e+05,1.610000000000000000e+02,9.600000000000000000e+01,3.135050000000916839e+02
5.213724000000000233e+05,1.610000000000000000e+02,9.600000000000000000e+01,3.133049999999170723e+02
5.213724400000000023e+05,1.610000000000000000e+02,9.600000000000000000e+01,3.131050000000334421e+02
5.213724799999999814e+05,1.614749999995270571e+02,9.837499999763531378e+01,3.125250000004729145e+02
5.213725200000000186e+05,1.624750000002910326e+02,9.862499999854480848e+01,3.129500000005820652e+02
5.213725599999999977e+05,1.630000000000000000e+02,9.552500000047294293e+01,3.135250000004729145e+02
5.213725999999999767e+05,1.629050000001498972e+02,9.471500000044964906e+01,3.132849999995503367e+02
