521380, 35.2944353, 136.2539649, 136.462, 2.198, 3.523, 6.39, -8.37, 0.44, 0.4
521380.2, 35.2944466, 136.2539469, 136.515, 2.197, 3.522, 6.35, -8.16, 0.41, 0.4
521380.4, 35.294458, 136.2539291, 136.557, 2.195, 3.524, 6.34, -8.03, 0.37, 0.43
521380.6, 35.2944691, 136.2539116, 136.591, 2.196, 3.531, 6.26, -7.9, 0.33, 0.44
521380.8, 35.2944798, 136.2538945, 136.58, 2.196, 3.534, 6.1, -7.79, 0.31, 0.43
521381, 35.2944912, 136.2538775, 136.709, 2.195, 3.536, 6.21, -7.62, 0.23, 0.42
521381.2, 35.2945026, 136.2538606, 136.866, 2.192, 3.537, 6.26, -7.49, 0.15, 0.42
521381.4, 35.2945143, 136.2538445, 137.031, 2.191, 3.537, 6.39, -7.27, 0.08, 0.41
521381.6, 35.294526, 136.2538287, 137.169, 2.186, 3.535, 6.47, -7.1, 0.02, 0.41
521381.8, 35.2945377, 136.2538125, 137.295, 2.18, 3.531, 6.58, -7.09, -0.01, 0.4
521382, 35.2945493, 136.2537972, 137.28, 2.168, 3.512, 6.64, -6.99, 0.01, 0.38
521382.2, 35.2945611, 136.2537823, 137.287, 2.155, 3.486, 6.64, -6.91, 0.03, 0.34
521382.4, 35.2945728, 136.2537664, 137.383, 2.147, 3.474, 6.62, -6.97, 0.01, 0.38
521382.6, 35.2945845, 136.2537502, 137.464, 2.148, 3.475, 6.57, -7.13, 0.01, 0.42
521382.8, 35.2945956, 136.2537335, 137.505, 2.141, 3.464, 6.37, -7.26, 0.02, 0.41
521383, 35.294607, 136.2537168, 137.655, 2.131, 3.44, 6.42, -7.2, -0.01, 0.38
521383.2, 35.2946182, 136.2537007, 137.775, 2.125, 3.434, 6.29, -7.14, -0.04, 0.38
521383.4, 35.2946292, 136.2536843, 137.941, 2.12, 3.434, 6.15, -7.14, -0.1, 0.38
521383.6, 35.2946407, 136.2536676, 138.372, 2.106, 3.404, 6.25, -7.06, -0.24, 0.36
521383.8, 35.2946519, 136.2536516, 138.57, 2.097, 3.395, 6.2, -7.04, -0.3, 0.35
521384, 35.294663, 136.2536352, 138.895, 2.086, 3.384, 6.16, -7.09, -0.39, 0.35
521384.2, 35.2946736, 136.2536187, 139.275, 2.07, 3.348, 6.02, -7.12, -0.47, 0.33
521384.4, 35.2946842, 136.2536028, 139.408, 2.065, 3.339, 5.95, -7.14, -0.47, 0.36
521384.6, 35.2946948, 136.2535872, 139.574, 2.057, 3.333, 5.92, -7.06, -0.48, 0.35
521384.8, 35.2947051, 136.2535711, 139.643, 2.047, 3.323, 5.82, -7.16, -0.47, 0.34
521385, 35.2947153, 136.2535553, 139.727, 2.042, 3.315, 5.73, -7.16, -0.47, 0.36
521385.2, 35.2947253, 136.2535396, 139.833, 2.036, 3.313, 5.65, -7.15, -0.47, 0.36
521385.4, 35.2947356, 136.2535238, 139.919, 2.037, 3.316, 5.68, -7.18, -0.48, 0.38
521385.6, 35.2947458, 136.2535078, 140.127, 2.038, 3.312, 5.65, -7.19, -0.53, 0.41
521385.8, 35.2947558, 136.2534927, 140.157, 2.034, 3.301, 5.64, -7.02, -0.51, 0.37
521386, 35.2947658, 136.253477, 140.265, 2.03, 3.29, 5.56, -7.09, -0.51, 0.37
521386.2, 35.2947763, 136.2534619, 140.374, 2.024, 3.278, 5.73, -6.92, -0.52, 0.35
521386.4, 35.2947866, 136.2534464, 140.485, 2.018, 3.269, 5.74, -6.95, -0.52, 0.35
521386.6, 35.2947969, 136.2534314, 140.486, 2.013, 3.254, 5.7, -6.9, -0.48, 0.37
521386.8, 35.2948076, 136.2534165, 140.549, 2.012, 3.256, 5.88, -6.82, -0.47, 0.38
521387, 35.2948181, 136.2534017, 140.543, 2.008, 3.25, 5.83, -6.8, -0.43, 0.37
521387.2, 35.294829, 136.2533872, 140.597, 2.004, 3.251, 5.98, -6.66, -0.41, 0.36
521387.4, 35.2948399, 136.2533729, 140.581, 1.998, 3.246, 6.01, -6.63, -0.37, 0.36
521387.6, 35.294851, 136.2533586, 140.568, 1.994, 3.241, 6.11, -6.59, -0.34, 0.37
521387.8, 35.2948624, 136.2533442, 140.526, 1.993, 3.236, 6.22, -6.57, -0.3, 0.39
521388, 35.2948738, 136.2533298, 140.398, 1.988, 3.23, 6.24, -6.65, -0.22, 0.35
521388.2, 35.2948858, 136.2533146, 140.377, 1.988, 3.236, 6.44, -6.74, -0.19, 0.38
521388.4, 35.2948971, 136.2533001, 140.21, 1.99, 3.231, 6.31, -6.74, -0.11, 0.44
521388.6, 35.2949087, 136.2532858, 140.011, 1.993, 3.229, 6.36, -6.62, -0.02, 0.47
521388.8, 35.2949205, 136.2532707, 139.88, 1.997, 3.225, 6.39, -6.77, 0.04, 0.5
521389, 35.294933, 136.2532556, 139.792, 2.002, 3.227, 6.64, -6.78, 0.07, 0.52
521389.2, 35.2949461, 136.2532398, 139.643, 2.01, 3.229, 6.88, -7, 0.11, 0.52
521389.4, 35.29496, 136.2532235, 139.491, 2.001, 3.231, 7.17, -7.13, 0.15, 0.38
521389.6, 35.2949729, 136.2532074, 139.363, 2.005, 3.234, 7.16, -7.24, 0.18, 0.47
521389.8, 35.2949859, 136.2531915, 139.249, 2.01, 3.238, 7.23, -7.31, 0.2, 0.49
521390, 35.2949994, 136.2531755, 139.148, 2.016, 3.237, 7.38, -7.36, 0.22, 0.51
521390.2, 35.2950128, 136.2531592, 139.01, 2.025, 3.245, 7.42, -7.46, 0.25, 0.51
521390.4, 35.295027, 136.2531427, 138.883, 2.021, 3.254, 7.6, -7.5, 0.28, 0.42
521390.6, 35.2950399, 136.2531266, 138.592, 2.026, 3.25, 7.4, -7.56, 0.38, 0.5
521390.8, 35.2950533, 136.2531092, 138.494, 2.035, 3.255, 7.42, -7.76, 0.4, 0.53
521391, 35.2950665, 136.2530925, 138.233, 2.042, 3.253, 7.39, -7.71, 0.48, 0.55
521391.2, 35.2950798, 136.2530758, 137.882, 2.049, 3.252, 7.39, -7.76, 0.57, 0.54
521391.4, 35.2950934, 136.2530582, 137.513, 2.057, 3.248, 7.47, -8, 0.67, 0.55
521391.6, 35.2951074, 136.2530408, 137.186, 2.064, 3.246, 7.63, -8.02, 0.74, 0.54
521391.8, 35.2951223, 136.2530218, 136.895, 2.055, 3.249, 7.87, -8.38, 0.79, 0.41
521392, 35.2951365, 136.2530032, 136.629, 2.063, 3.251, 7.83, -8.51, 0.82, 0.49
521392.2, 35.2951504, 136.2529848, 136.378, 2.069, 3.249, 7.82, -8.44, 0.83, 0.52
521392.4, 35.2951647, 136.2529647, 136.12, 2.06, 3.239, 7.79, -8.87, 0.88, 0.39
521392.6, 35.2951789, 136.2529451, 135.906, 2.064, 3.239, 7.82, -8.92, 0.88, 0.46
521392.8, 35.2951933, 136.2529255, 135.637, 2.068, 3.239, 7.91, -8.93, 0.9, 0.49
521393, 35.2952074, 136.2529049, 135.361, 2.062, 3.232, 7.84, -9.23, 0.93, 0.38
521393.2, 35.2952216, 136.2528841, 135.202, 2.065, 3.228, 7.86, -9.31, 0.93, 0.47
521393.4, 35.295236, 136.252863, 134.975, 2.069, 3.227, 7.89, -9.48, 0.94, 0.47
521393.6, 35.2952502, 136.2528425, 134.783, 2.073, 3.226, 7.87, -9.37, 0.94, 0.5
521393.8, 35.2952649, 136.2528217, 134.538, 2.081, 3.226, 8.02, -9.39, 0.95, 0.53
521394, 35.2952795, 136.2528005, 134.453, 2.084, 3.215, 8.08, -9.39, 0.89, 0.52
521394.2, 35.2952936, 136.2527793, 134.312, 2.067, 3.208, 7.95, -9.5, 0.86, 0.37
521394.4, 35.2953079, 136.2527579, 134.132, 2.058, 3.187, 7.91, -9.67, 0.86, 0.34
521394.6, 35.2953219, 136.2527369, 133.998, 2.058, 3.188, 7.82, -9.55, 0.84, 0.38
521394.8, 35.2953361, 136.2527153, 133.914, 2.062, 3.193, 7.84, -9.66, 0.8, 0.43
521395, 35.2953495, 136.2526939, 133.758, 2.061, 3.204, 7.6, -9.68, 0.79, 0.37
521395.2, 35.2953628, 136.2526728, 133.634, 2.063, 3.21, 7.48, -9.63, 0.76, 0.31
521395.4, 35.2953766, 136.2526516, 133.696, 2.06, 3.21, 7.54, -9.54, 0.66, 0.3
521395.6, 35.2953903, 136.2526311, 133.719, 2.059, 3.214, 7.54, -9.34, 0.58, 0.3
521395.8, 35.2954034, 136.2526104, 133.671, 2.055, 3.222, 7.38, -9.25, 0.55, 0.29
521396, 35.2954173, 136.2525903, 133.735, 2.054, 3.224, 7.55, -9.05, 0.47, 0.3
521396.2, 35.2954307, 136.2525698, 133.79, 2.052, 3.226, 7.47, -9.08, 0.42, 0.3
521396.4, 35.2954443, 136.2525499, 133.749, 2.043, 3.228, 7.44, -8.97, 0.41, 0.33
521396.6, 35.2954576, 136.2525293, 133.788, 2.037, 3.232, 7.36, -9.02, 0.38, 0.34
521396.8, 35.2954708, 136.2525092, 133.763, 2.037, 3.241, 7.24, -9.01, 0.37, 0.36
521397, 35.2954836, 136.2524891, 133.729, 2.029, 3.244, 7.1, -9, 0.36, 0.36
521397.2, 35.2954965, 136.2524686, 133.811, 2.018, 3.242, 7.13, -9.01, 0.3, 0.34
521397.4, 35.2955095, 136.2524486, 133.843, 2.016, 3.241, 7.14, -8.99, 0.25, 0.38
521397.6, 35.2955223, 136.2524287, 133.783, 2.015, 3.239, 7.13, -9.01, 0.22, 0.39
521397.8, 35.2955352, 136.2524093, 133.84, 2.008, 3.236, 7.13, -8.79, 0.16, 0.35
521398, 35.2955481, 136.2523901, 133.892, 1.997, 3.232, 7.15, -8.64, 0.12, 0.33
521398.2, 35.2955608, 136.2523708, 133.987, 1.992, 3.227, 7.06, -8.64, 0.08, 0.35
521398.4, 35.2955733, 136.2523513, 134.053, 1.987, 3.223, 6.97, -8.65, 0.06, 0.36
521398.6, 35.2955859, 136.252332, 134.151, 1.986, 3.227, 6.98, -8.64, 0.03, 0.36
521398.8, 35.2955979, 136.2523123, 134.245, 1.974, 3.217, 6.86, -8.68, 0.03, 0.32
521399, 35.29561, 136.252293, 134.184, 1.966, 3.21, 6.81, -8.69, 0.08, 0.32
521399.2, 35.2956223, 136.2522737, 134.106, 1.965, 3.204, 6.82, -8.8, 0.11, 0.35
521399.4, 35.2956346, 136.2522546, 133.979, 1.961, 3.198, 6.82, -8.72, 0.16, 0.36
521399.6, 35.2956475, 136.2522356, 133.902, 1.959, 3.191, 7.01, -8.7, 0.19, 0.37
521399.8, 35.2956604, 136.2522163, 133.786, 1.958, 3.185, 7.07, -8.77, 0.23, 0.43
521400, 35.2956734, 136.2521969, 133.645, 1.96, 3.187, 7.15, -8.83, 0.26, 0.46
521400.2, 35.2956855, 136.2521784, 133.187, 1.963, 3.175, 6.9, -8.84, 0.42, 0.47
521400.4, 35.2956982, 136.2521588, 132.902, 1.968, 3.171, 6.9, -9.03, 0.5, 0.47
521400.6, 35.2957114, 136.2521391, 132.554, 1.975, 3.167, 7.1, -9.11, 0.59, 0.48
521400.8, 35.2957244, 136.252119, 132.345, 1.985, 3.167, 7.14, -9.16, 0.62, 0.51
521401, 35.2957374, 136.2520981, 132.169, 1.993, 3.168, 7.16, -9.43, 0.63, 0.49
521401.2, 35.2957509, 136.2520772, 131.974, 1.998, 3.157, 7.34, -9.47, 0.66, 0.49
521401.4, 35.2957641, 136.2520559, 131.871, 2.005, 3.159, 7.3, -9.59, 0.65, 0.47
521401.6, 35.2957774, 136.2520351, 131.721, 2.005, 3.162, 7.37, -9.53, 0.66, 0.44
521401.8, 35.2957904, 136.2520142, 131.558, 2.006, 3.164, 7.3, -9.55, 0.66, 0.38
521402, 35.2958039, 136.2519928, 131.409, 1.997, 3.158, 7.38, -9.62, 0.67, 0.34
521402.2, 35.2958175, 136.2519718, 131.294, 1.993, 3.148, 7.47, -9.55, 0.66, 0.39
521402.4, 35.2958308, 136.2519508, 131.224, 1.988, 3.143, 7.37, -9.49, 0.64, 0.36
521402.6, 35.2958444, 136.2519297, 131.097, 1.986, 3.144, 7.5, -9.5, 0.64, 0.37
521402.8, 35.295858, 136.2519083, 131.107, 1.979, 3.125, 7.45, -9.59, 0.58, 0.37
521403, 35.2958717, 136.2518869, 131.155, 1.974, 3.112, 7.51, -9.55, 0.52, 0.38
521403.2, 35.2958851, 136.2518652, 131.23, 1.966, 3.091, 7.44, -9.59, 0.46, 0.38
521403.4, 35.2958982, 136.2518435, 131.272, 1.959, 3.075, 7.32, -9.64, 0.42, 0.38
521403.6, 35.2959114, 136.2518216, 131.381, 1.949, 3.049, 7.36, -9.62, 0.37, 0.37
521403.8, 35.2959246, 136.2518004, 131.353, 1.945, 3.037, 7.32, -9.61, 0.35, 0.39
521404, 35.2959373, 136.251779, 131.408, 1.939, 3.028, 7.12, -9.56, 0.3, 0.38
521404.2, 35.2959502, 136.2517582, 131.381, 1.94, 3.033, 7.13, -9.46, 0.27, 0.39
521404.4, 35.2959631, 136.2517373, 131.362, 1.935, 3.034, 7.09, -9.41, 0.24, 0.36
521404.6, 35.2959758, 136.2517162, 131.472, 1.932, 3.024, 7.01, -9.42, 0.16, 0.39
521404.8, 35.2959888, 136.2516948, 131.663, 1.924, 3.015, 7.09, -9.42, 0.07, 0.35
521405, 35.2960013, 136.2516743, 131.681, 1.925, 3.022, 6.97, -9.3, 0.05, 0.4
521405.2, 35.2960139, 136.2516537, 131.721, 1.928, 3.027, 6.95, -9.3, 0.03, 0.42
521405.4, 35.2960263, 136.251633, 131.799, 1.927, 3.027, 6.93, -9.32, 0.02, 0.4
521405.6, 35.2960388, 136.2516124, 131.813, 1.928, 3.029, 6.88, -9.37, 0, 0.41
521405.8, 35.2960511, 136.2515924, 131.825, 1.931, 3.033, 6.86, -9.21, 0, 0.42
521406, 35.2960637, 136.2515714, 131.889, 1.924, 3.031, 6.86, -9.24, -0.04, 0.36
521406.2, 35.2960761, 136.251551, 131.938, 1.916, 3.006, 6.79, -9.3, -0.08, 0.35
521406.4, 35.2960882, 136.25153, 132.087, 1.904, 2.978, 6.78, -9.28, -0.1, 0.32
521406.6, 35.2960999, 136.2515098, 132.083, 1.895, 2.958, 6.58, -9.21, -0.11, 0.33
521406.8, 35.2961119, 136.2514898, 132.126, 1.89, 2.958, 6.63, -9.11, -0.13, 0.32
521407, 35.2961239, 136.2514697, 132.158, 1.885, 2.955, 6.54, -9.08, -0.12, 0.36
521407.2, 35.2961356, 136.2514494, 132.231, 1.884, 2.954, 6.47, -9.15, -0.14, 0.38
521407.4, 35.2961474, 136.2514296, 132.306, 1.877, 2.945, 6.47, -9.06, -0.14, 0.32
521407.6, 35.2961589, 136.2514095, 132.41, 1.872, 2.936, 6.34, -9.11, -0.14, 0.32
