5.213610000000000000e+05,6.622621000021027401e+06,6.685687499976535328e+06,4.958076625005397014e+06,8.396095374998634681e+06,8.398165875001348555e+06,8.399777624998455867e+06,2.303412499919054972e+04,8.925756874999746680e+06,4.883000000000000000e+04
5.213610399999999790e+05,6.639704250008365139e+06,6.671303999980944209e+06,4.948662999979918823e+06,8.396310875002561137e+06,8.398498625001465902e+06,8.399391375000106171e+06,2.387962500297131919e+04,8.925609625000482425e+06,4.883000000000000000e+04
5.213610800000000163e+05,6.624375749987066723e+06,6.668824624992663972e+06,4.946490249987583607e+06,8.396410374999100342e+06,8.398902249998483807e+06,8.399939625000739470e+06,2.309662500011459633e+04,8.925578500000298023e+06,4.883000000000000000e+04
5.213611199999999953e+05,6.633843874949345365e+06,6.677318749986570328e+06,4.956121500060102902e+06,8.396973374999582767e+06,8.398785874999418855e+06,8.400960625002840534e+06,2.304312499911869963e+04,8.925693249999569729e+06,4.883000000000000000e+04
5.213611599999999744e+05,6.649422500004049391e+06,6.697416249996098690e+06,4.949796375001394190e+06,8.396755625001551583e+06,8.398430624999390915e+06,8.400579375000849366e+06,2.273224999915416993e+04,8.925764374999385327e+06,4.883000000000000000e+04
5.213612000000000116e+05,6.628678624968449585e+06,6.700373375018744729e+06,4.944629875005654991e+06,8.396915874999631196e+06,8.399772625000333413e+06,8.401360374999318272e+06,2.335812499958345143e+04,8.925780499999774620e+06,4.883000000000000000e+04
5.213612399999999907e+05,6.605355500031290576e+06,6.735859624964597635e+06,4.945550374984739348e+06,8.397140375001154840e+06,8.400068250000158325e+06,8.401264499996606261e+06,2.280774999868487066e+04,8.925651125000864267e+06,4.883000000000000000e+04
5.213612800000000279e+05,6.627806999999490567e+06,6.722913249947822653e+06,4.950158875022942200e+06,8.395797999999126419e+06,8.398596750001791865e+06,8.400728624993920326e+06,2.301049999950887286e+04,8.925773624998286366e+06,4.883000000000000000e+04
5.213613200000000070e+05,6.589716624980499037e+06,6.689713874993984587e+06,4.927938000056752935e+06,8.395268125000340864e+06,8.398893249999035150e+06,8.400627875001376495e+06,2.345649999877036316e+04,8.925470125000108033e+06,4.883000000000000000e+04
5.213613599999999860e+05,6.579052999999322928e+06,6.681375624992450699e+06,4.940701624998147599e+06,8.395854624998867512e+06,8.398568874998785555e+06,8.399506375000717118e+06,2.379975000115142029e+04,8.925664125000035390e+06,4.883000000000000000e+04
5.213614000000000233e+05,6.612455750002870336e+06,6.662628374992230907e+06,4.936286625089390203e+06,8.395352875001216307e+06,8.398469499999804422e+06,8.399504499998522922e+06,2.305337500035106495e+04,8.925674249999443069e+06,4.883000000000000000e+04
5.213614400000000023e+05,6.593905749991301447e+06,6.686371750027040951e+06,4.955864750085583888e+06,8.394342250005293638e+06,8.398829625001205131e+06,8.399231499998552725e+06,2.300437500155887392e+04,8.925637625000653788e+06,4.883000000000000000e+04
5.213614799999999814e+05,6.604463250040976331e+06,6.648980499980758876e+06,4.952434249975645915e+06,8.395335624998344108e+06,8.399182375002507120e+06,8.399016624998321757e+06,2.314512500108320819e+04,8.925599625000001863e+06,4.883000000000000000e+04
5.213615200000000186e+05,6.611199125023884699e+06,6.646576374988301657e+06,4.959089750020550564e+06,8.396513499999644235e+06,8.399118875000867993e+06,8.399472499999774620e+06,2.403862499886313162e+04,8.925692874999325722e+06,4.883000000000000000e+04
5.213615599999999977e+05,6.622696875023059547e+06,6.662822250013689511e+06,4.955626375037472695e+06,8.396946125004312024e+06,8.398658250000419095e+06,8.399964500001244247e+06,2.302712499969986675e+04,8.925913625000711530e+06,4.883000000000000000e+04
5.213615999999999767e+05,6.610250125054321252e+06,6.681008374987620860e+06,4.955833999994608574e+06,8.396011499998919666e+06,8.399591500001145527e+06,8.399630375001022592e+06,2.295149999870124157e+04,8.925658125000122935e+06,4.883000000000000000e+04
5.213616400000000140e+05,6.604216750006551854e+06,6.669980125016943552e+06,4.952596749975411221e+06,8.395290874999281019e+06,8.398877375000467524e+06,8.398600375000394881e+06,2.326262500030377123e+04,8.925698874999878928e+06,4.883000000000000000e+04
