521361.212, 65535, 65535, 0, 21, 30264, 37552, 29944, 33170, 33298, 32266, 0, 0
521361.252, 65535, 65535, 0, 21, 30270, 37544, 29945, 33162, 33295, 32258, 0, 0
521361.292, 65535, 65535, 0, 21, 30265, 37543, 29948, 33153, 33288, 32247, 0, 0
521361.332, 65535, 65535, 0, 22, 30267, 37558, 29949, 33155, 33287, 32249, 0, 0
521361.372, 65535, 65535, 0, 22, 30275, 37544, 29951, 33156, 33278, 32250, 0, 0
521361.412, 65535, 65535, 0, 21, 30269, 37555, 29948, 33168, 33297, 32264, 0, 0
521361.452, 65535, 65535, 0, 21, 30266, 37551, 29942, 33162, 33284, 32260, 0, 0
521361.492, 65535, 65535, 0, 21, 30256, 37612, 29928, 33162, 33278, 32254, 0, 0
521361.532, 65535, 65535, 0, 21, 30274, 37559, 29936, 33153, 33278, 32248, 0, 0
521361.572, 65535, 65535, 0, 21, 30268, 37558, 29945, 33154, 33277, 32249, 0, 0
521361.612, 65535, 65535, 0, 22, 30269, 37557, 29942, 33158, 33288, 32266, 0, 0
521361.652, 65535, 65535, 0, 22, 30279, 37550, 29957, 33174, 33298, 32274, 0, 0
521361.692, 65535, 65535, 0, 22, 30259, 37555, 29940, 33154, 33276, 32250, 0, 0
521361.732, 65535, 65535, 0, 21, 30279, 37548, 29947, 33155, 33277, 32253, 0, 0
521361.772, 65535, 65535, 0, 21, 30278, 37551, 29954, 33155, 33282, 32254, 0, 0
521361.812, 65535, 65535, 0, 22, 30280, 37548, 29950, 33208, 33388, 32372, 0, 0
521361.852, 65535, 65535, 0, 22, 30274, 37553, 29958, 33169, 33291, 32271, 0, 0
521361.892, 65535, 65535, 0, 22, 30262, 37549, 29946, 33148, 33278, 32257, 0, 0
521361.932, 65535, 65535, 0, 22, 30265, 37552, 29953, 33155, 33278, 32250, 0, 0
521361.972, 65535, 65535, 0, 22, 30274, 37547, 29946, 33155, 33281, 32248, 0, 0
521362.012, 65535, 65535, 0, 22, 30276, 37548, 29947, 33174, 33295, 32276, 0, 0
521362.052, 65535, 65535, 0, 22, 30269, 37559, 29944, 33166, 33286, 32265, 0, 0
521362.092, 65535, 65535, 0, 22, 30280, 37549, 29951, 33154, 33277, 32255, 0, 0
521362.132, 65535, 65535, 0, 22, 30277, 37546, 29949, 33160, 33278, 32247, 0, 0
521362.172, 65535, 65535, 0, 22, 30268, 37550, 29945, 33156, 33278, 32251, 0, 0
521362.212, 65535, 65535, 0, 21, 30264, 37556, 29941, 33171, 33300, 32266, 0, 0
521362.252, 65535, 65535, 0, 21, 30262, 37554, 29938, 33164, 33290, 32255, 0, 0
521362.292, 65535, 65535, 0, 21, 30274, 37546, 29950, 33151, 33276, 32247, 0, 0
521362.332, 65535, 65535, 0, 21, 30268, 37557, 29940, 33156, 33283, 32253, 0, 0
521362.372, 65535, 65535, 0, 21, 30271, 37554, 29943, 33151, 33281, 32246, 0, 0
521362.412, 65535, 65535, 0, 21, 30283, 37546, 29945, 33164, 33293, 32267, 0, 0
521362.452, 65535, 65535, 0, 21, 30270, 37558, 29940, 33163, 33285, 32260, 0, 0
521362.492, 65535, 65535, 0, 21, 30280, 37549, 29942, 33154, 33280, 32259, 0, 0
521362.532, 65535, 65535, 0, 21, 30270, 37562, 29940, 33162, 33281, 32261, 0, 0
521362.572, 65535, 65535, 0, 21, 30277, 37550, 29951, 33150, 33278, 32256, 0, 0
521362.612, 65535, 65535, 0, 21, 30273, 37542, 29947, 33163, 33294, 32267, 0, 0
521362.652, 65535, 65535, 0, 21, 30278, 37546, 29940, 33152, 33278, 32260, 0, 0
521362.692, 65535, 65535, 0, 21, 30262, 37553, 29947, 33150, 33275, 32261, 0, 0
521362.732, 65535, 65535, 0, 21, 30275, 37555, 29945, 33146, 33272, 32260, 0, 0
521362.772, 65535, 65535, 0, 21, 30281, 37544, 29944, 33146, 33273, 32249, 0, 0
521362.812, 65535, 65535, 0, 22, 30282, 37545, 29942, 33159, 33287, 32262, 0, 0
521362.852, 65535, 65535, 0, 22, 30270, 37556, 29941, 33154, 33279, 32254, 0, 0
521362.892, 65535, 65535, 0, 21, 30272, 37551, 29946, 33149, 33272, 32251, 0, 0
521362.932, 65535, 65535, 0, 21, 30269, 37550, 29931, 33150, 33283, 32252, 0, 0
521362.972, 65535, 65535, 0, 21, 30272, 37553, 29941, 33147, 33274, 32255, 0, 0
521363.013, 65535, 65535, 0, 22, 30261, 37551, 29936, 33163, 33291, 32260, 0, 0
521363.053, 65535, 65535, 0, 22, 30266, 37547, 29938, 33161, 33289, 32266, 0, 0
521363.093, 65535, 65535, 0, 21, 30269, 37550, 29941, 33155, 33278, 32265, 0, 0
521363.133, 65535, 65535, 2, 21, 30281, 37544, 29946, 33155, 33287, 32253, 0, 0
521363.173, 65535, 65535, 0, 21, 30268, 37546, 29938, 33153, 33279, 32254, 0, 0
521363.213, 65535, 65535, 0, 21, 30273, 37542, 29940, 33160, 33286, 32261, 0, 0
521363.253, 65535, 65535, 2, 21, 30272, 37553, 29944, 33169, 33298, 32269, 0, 0
521363.293, 65535, 65535, 0, 21, 30287, 37543, 29941, 33145, 33275, 32251, 0, 0
521363.333, 65535, 65535, 2, 21, 30279, 37546, 29946, 33152, 33275, 32257, 0, 0
521363.373, 65535, 65535, 0, 21, 30261, 37549, 29940, 33156, 33284, 32255, 0, 0
521363.413, 38434, 65535, 0, 21, 30281, 37544, 29942, 33168, 33293, 32262, 0, 0
521363.453, 38434, 65535, 2, 21, 30274, 37548, 29939, 33160, 33286, 32261, 0, 0
521363.493, 38434, 65535, 0, 21, 30278, 37547, 29942, 33157, 33285, 32263, 0, 0
521363.533, 38434, 65535, 2, 21, 30264, 37544, 29936, 33150, 33278, 32247, 0, 0
521363.573, 38434, 65535, 0, 21, 30282, 37554, 29944, 33157, 33279, 32256, 0, 0
521363.613, 38434, 65535, 0, 21, 30267, 37549, 29934, 33169, 33298, 32271, 0, 0
521363.653, 38434, 65535, 3, 21, 30285, 37548, 29925, 33161, 33285, 32252, 0, 0
521363.693, 38434, 65535, 0, 21, 30265, 37554, 29920, 33153, 33279, 32253, 0, 0
521363.733, 38434, 65535, 3, 21, 30276, 37552, 29925, 33155, 33285, 32259, 0, 0
521363.773, 38434, 65535, 0, 21, 30279, 37555, 29899, 33156, 33277, 32251, 0, 0
521363.813, 38434, 65535, 0, 21, 30294, 37541, 29926, 33167, 33292, 32260, 0, 0
521363.853, 38434, 65535, 0, 21, 30288, 37546, 29928, 33159, 33290, 32257, 0, 0
521363.893, 38434, 65535, 0, 21, 30279, 37551, 29923, 33150, 33281, 32253, 0, 0
521363.933, 38434, 65535, 0, 21, 30296, 37546, 29925, 33152, 33276, 32256, 0, 0
521363.973, 38434, 65535, 0, 21, 30281, 37551, 29909, 33154, 33287, 32257, 0, 0
521364.013, 38434, 65535, 0, 21, 30281, 37552, 29909, 33153, 33279, 32248, 0, 0
521364.053, 38434, 65535, 0, 21, 30276, 37548, 29909, 33163, 33283, 32248, 0, 0
521364.093, 38434, 65535, 0, 21, 30300, 37544, 29921, 33150, 33279, 32250, 0, 0
521364.133, 21550, 65535, 0, 21, 30303, 37538, 29915, 33148, 33276, 32254, 0, 0
521364.173, 21550, 65535, 0, 21, 30292, 37546, 29917, 33157, 33288, 32262, 0, 0
521364.213, 21550, 65535, 0, 21, 30303, 37538, 29923, 33162, 33289, 32263, 0, 0
521364.253, 21550, 65535, 0, 21, 30300, 37547, 29916, 33159, 33285, 32249, 0, 0
521364.293, 21550, 65535, 0, 22, 30296, 37542, 29922, 33161, 33284, 32259, 0, 0
521364.333, 21550, 65535, 0, 22, 30297, 37543, 29915, 33154, 33282, 32256, 0, 0
521364.373, 21550, 65535, 0, 22, 30287, 37549, 29909, 33152, 33279, 32254, 0, 0
521364.413, 21550, 65535, 0, 22, 30307, 37551, 29911, 33163, 33282, 32250, 0, 0
521364.453, 21550, 65535, 0, 22, 30377, 37547, 29913, 33154, 33281, 32248, 0, 0
521364.493, 11297, 65535, 0, 21, 30404, 37548, 29901, 33150, 33274, 32250, 0, 0
521364.533, 11297, 65535, 0, 21, 30422, 37545, 29893, 33157, 33283, 32255, 0, 0
521364.573, 11297, 65535, 0, 21, 30424, 37540, 29930, 33158, 33293, 32252, 0, 0
521364.613, 11297, 65535, 0, 22, 30429, 37544, 29889, 33157, 33283, 32252, 0, 0
521364.653, 11297, 65535, 0, 22, 30427, 37540, 29884, 33157, 33274, 32248, 0, 0
521364.693, 11297, 65535, 0, 22, 30434, 37538, 29892, 33145, 33265, 32242, 0, 0
521364.733, 11297, 65535, 0, 22, 30420, 37540, 29884, 33157, 33276, 32255, 0, 0
521364.773, 11297, 65535, 0, 22, 30403, 37550, 29884, 33147, 33271, 32243, 0, 0
521364.813, 11297, 65535, 0, 21, 30406, 37542, 29893, 33163, 33282, 32245, 0, 0
521364.853, 11297, 65535, 0, 21, 30411, 37543, 29895, 33154, 33274, 32247, 0, 0
521364.893, 11297, 65535, 0, 21, 30397, 37537, 29887, 33139, 33260, 32237, 0, 0
521364.933, 11297, 65535, 0, 21, 30342, 37545, 29887, 33150, 33261, 32242, 0, 0
521364.973, 11297, 65535, 0, 21, 30347, 37542, 29892, 33139, 33264, 32235, 0, 0
521365.013, 11297, 65535, 0, 21, 30336, 37546, 29886, 33156, 33275, 32237, 0, 0
521365.053, 11297, 65535, 0, 21, 30311, 37553, 29885, 33154, 33276, 32238, 0, 0
521365.093, 11297, 65535, 0, 22, 30302, 37547, 29888, 33261, 33327, 32258, 0, 0
521365.133, 11297, 65535, 0, 22, 30303, 37553, 29885, 33138, 33257, 32239, 0, 0
521365.173, 11297, 65535, 0, 28, 30317, 37544, 29894, 33150, 33269, 32245, 0, 0
521365.213, 11297, 65535, 0, 28, 30303, 37546, 29890, 33166, 33279, 32247, 0, 0
521365.253, 22689, 65535, 0, 28, 30293, 37550, 29897, 33153, 33278, 32241, 0, 0
521365.293, 22689, 65535, 0, 21, 30286, 37551, 29893, 33155, 33273, 32254, 0, 0
521365.333, 22689, 65535, 0, 21, 30280, 37550, 29893, 33148, 33267, 32239, 0, 0
521365.373, 22689, 65535, 0, 22, 30297, 37539, 29891, 33153, 33272, 32247, 0, 0
521365.413, 22689, 65535, 0, 22, 30282, 37555, 29886, 33164, 33287, 32250, 0, 0
521365.453, 22689, 65535, 0, 22, 30298, 37547, 29892, 33158, 33282, 32254, 0, 0
521365.493, 22689, 65535, 0, 21, 30294, 37549, 29889, 33153, 33282, 32260, 0, 0
521365.533, 22689, 65535, 0, 21, 30300, 37552, 29890, 33154, 33277, 32254, 0, 0
521365.573, 22689, 65535, 0, 21, 30293, 37548, 29885, 33149, 33284, 32257, 0, 0
521365.613, 22689, 65535, 0, 21, 30302, 37543, 29899, 33170, 33286, 32255, 0, 0
521365.653, 22689, 65535, 0, 21, 30282, 37553, 29895, 33165, 33284, 32255, 0, 0
521365.693, 22689, 65535, 0, 21, 30289, 37547, 29894, 33146, 33274, 32246, 0, 0
521365.733, 22689, 65535, 0, 21, 30296, 37542, 29894, 33152, 33271, 32254, 0, 0
521365.773, 22689, 65535, 0, 21, 30278, 37547, 29887, 33148, 33272, 32243, 0, 0
521365.813, 22689, 33294, 0, 21, 30282, 37543, 29893, 33173, 33292, 32257, 0, 0
521365.853, 22689, 33294, 0, 21, 30285, 37544, 29893, 33162, 33271, 32240, 0, 0
521365.893, 19725, 33294, 0, 21, 30281, 37548, 29889, 33144, 33269, 32252, 0, 0
521365.933, 19725, 33294, 0, 21, 30288, 37536, 29898, 33157, 33269, 32251, 0, 0
521365.973, 19725, 5355, 0, 21, 30291, 37541, 29894, 33160, 33279, 32251, 0, 0
521366.013, 19725, 5355, 0, 21, 30274, 37553, 29887, 33161, 33283, 32256, 0, 0
521366.053, 19725, 5355, 0, 21, 30296, 37541, 29898, 33154, 33278, 32249, 0, 0
521366.093, 5239, 3503, 0, 21, 30291, 37539, 29904, 33151, 33277, 32253, 0, 0
521366.133, 5239, 3503, 0, 21, 30266, 37549, 29892, 33153, 33284, 32258, 0, 0
521366.173, 5239, 3503, 0, 21, 30275, 37549, 29893, 33147, 33274, 32252, 0, 0
521366.213, 3908, 2860, 0, 21, 30271, 37548, 29892, 33164, 33284, 32257, 0, 0
521366.253, 3908, 2860, 0, 21, 30293, 37537, 29896, 33152, 33283, 32246, 0, 0
521366.293, 3908, 2582, 0, 21, 30290, 37541, 29897, 33151, 33267, 32250, 0, 0
521366.333, 3908, 2582, 0, 21, 30277, 37553, 29892, 33150, 33274, 32250, 0, 0
521366.373, 3908, 2391, 0, 21, 30279, 37547, 29891, 33151, 33279, 32253, 0, 0
521366.413, 3908, 2391, 0, 21, 30288, 37549, 29891, 33164, 33283, 32263, 0, 0
521366.453, 3908, 2228, 0, 21, 30276, 37554, 29895, 33154, 33274, 32249, 0, 0
521366.493, 3908, 2065, 0, 21, 30272, 37553, 29896, 33150, 33281, 32255, 0, 0
521366.533, 9076, 2065, 0, 21, 30282, 37546, 29894, 33153, 33278, 32258, 0, 0
521366.573, 9076, 1902, 0, 21, 30288, 37542, 29901, 33144, 33279, 32254, 0, 0
521366.613, 2420, 1739, 0, 21, 30283, 37538, 29896, 33160, 33284, 32259, 0, 0
521366.653, 2168, 1739, 0, 21, 30299, 37548, 29877, 33158, 33282, 32254, 0, 0
521366.693, 2168, 1577, 0, 21, 30282, 37555, 29901, 33144, 33280, 32255, 0, 0
521366.733, 2168, 1460, 0, 21, 30271, 37555, 29896, 33147, 33276, 32256, 0, 0
521366.773, 2168, 1377, 0, 21, 30295, 37540, 29914, 33145, 33278, 32258, 0, 0
521366.813, 2168, 1281, 0, 21, 30297, 37537, 29917, 33156, 33280, 32256, 0, 0
521366.853, 2168, 1229, 1, 21, 30284, 37551, 29912, 33152, 33277, 32249, 0, 0
521366.893, 6947, 1167, 0, 22, 30282, 37545, 29907, 33159, 33288, 32257, 0, 0
521366.933, 1461, 1120, 0, 22, 30293, 37544, 29917, 33153, 33287, 32262, 0, 0
521366.973, 1461, 1067, 0, 26, 30286, 37548, 29912, 33160, 33291, 32258, 0, 0
521367.013, 1461, 1023, 0, 26, 30289, 37551, 29911, 33169, 33297, 32260, 0, 0
521367.053, 1461, 980, 0, 26, 30241, 37549, 29915, 33163, 33291, 32254, 0, 0
521367.093, 1461, 953, 0, 26, 30291, 37543, 29921, 33156, 33294, 32257, 0, 0
521367.133, 1461, 953, 0, 26, 30285, 37552, 29945, 33160, 33291, 32255, 0, 0
521367.173, 1461, 946, 0, 26, 30287, 37546, 29986, 33162, 33300, 32260, 0, 0
521367.213, 7903, 966, 0, 26, 30296, 37540, 30010, 33167, 33293, 32257, 0, 0
521367.253, 7903, 975, 0, 26, 30298, 37544, 30043, 33163, 33288, 32254, 0, 0
521367.293, 7903, 972, 0, 64, 30291, 37543, 30052, 33159, 33292, 32263, 0, 0
521367.333, 7903, 970, 0, 64, 30281, 37549, 30040, 33163, 33288, 32265, 0, 0
521367.373, 7903, 940, 0, 21, 30278, 37550, 30045, 33145, 33281, 32253, 0, 0
521367.413, 6259, 909, 1, 21, 30288, 37540, 30047, 33150, 33278, 32250, 0, 0
521367.453, 1186, 902, 0, 21, 30303, 37544, 30022, 33151, 33279, 32252, 0, 0
521367.493, 1136, 869, 0, 21, 30291, 37545, 30049, 33148, 33292, 32253, 0, 0
521367.533, 1109, 844, 0, 21, 30289, 37546, 30049, 33156, 33297, 32259, 0, 0
521367.573, 1094, 818, 0, 25, 30278, 37554, 30042, 33147, 33290, 32261, 0, 0
521367.613, 1065, 791, 0, 25, 30281, 37551, 30051, 33158, 33297, 32272, 0, 0
521367.653, 1065, 782, 0, 25, 30296, 37541, 30033, 33153, 33291, 32257, 0, 0
521367.693, 1063, 778, 0, 26, 30298, 37539, 30059, 33156, 33293, 32255, 0, 0
521367.733, 1076, 791, 0, 26, 30281, 37547, 30050, 33151, 33289, 32245, 0, 0
521367.773, 1076, 813, 0, 21, 30289, 37542, 30053, 33150, 33281, 32254, 0, 0
521367.813, 2196, 833, 1, 21, 30291, 37542, 30058, 33169, 33295, 32269, 0, 0
521367.853, 1097, 844, 0, 21, 30262, 37549, 30055, 33163, 33291, 32254, 0, 0
521367.893, 1101, 848, 0, 22, 30300, 37535, 30056, 33149, 33285, 32244, 0, 0
521367.933, 1096, 830, 0, 22, 30299, 37540, 30065, 33142, 33280, 32247, 0, 0
521367.973, 1096, 809, 1, 21, 30295, 37547, 30063, 33155, 33283, 32251, 0, 0
521368.013, 1096, 796, 0, 21, 30297, 37547, 30055, 33171, 33292, 32279, 0, 0
521368.053, 1096, 783, 0, 21, 30296, 37545, 30031, 33154, 33277, 32261, 0, 0
521368.093, 2615, 767, 0, 21, 30291, 37551, 30051, 33153, 33280, 32258, 0, 0
521368.133, 2615, 744, 0, 21, 30287, 37545, 30053, 33148, 33282, 32253, 0, 0
521368.173, 2615, 733, 0, 26, 30293, 37552, 30054, 33148, 33276, 32241, 0, 0
521368.213, 2615, 722, 1, 26, 30299, 37546, 30054, 33164, 33290, 32257, 0, 0
521368.253, 2615, 728, 0, 26, 30295, 37547, 30077, 33156, 33278, 32249, 0, 0
521368.293, 5949, 746, 0, 26, 30300, 37542, 30128, 33159, 33289, 32264, 0, 0
521368.333, 977, 756, 0, 26, 30295, 37547, 30154, 33151, 33283, 32267, 0, 0
521368.373, 977, 756, 0, 21, 30288, 37545, 30176, 33157, 33297, 32265, 0, 0
521368.413, 977, 739, 1, 21, 30287, 37546, 30187, 33164, 33292, 32273, 0, 0
521368.453, 3759, 696, 0, 25, 30292, 37545, 30186, 33149, 33267, 32249, 0, 0
521368.493, 886, 667, 0, 25, 30300, 37552, 30156, 33160, 33286, 32266, 0, 0
521368.533, 857, 646, 0, 25, 30281, 37551, 30111, 33145, 33273, 32261, 0, 0
521368.573, 836, 629, 0, 21, 30300, 37538, 30079, 33134, 33276, 32250, 0, 0
521368.613, 828, 613, 1, 21, 30295, 37538, 29989, 33139, 33313, 32233, 0, 0
521368.653, 839, 609, 2, 20, 30291, 37544, 29927, 33160, 33262, 32239, 0, 0
521368.693, 849, 618, 0, 20, 30279, 37549, 29904, 33144, 33249, 32261, 0, 0
521368.733, 860, 635, 1, 20, 30286, 37548, 29897, 33134, 33257, 32255, 0, 0
521368.773, 1715, 655, 3, 20, 30295, 37540, 29913, 33152, 33282, 32253, 0, 0
521368.813, 848, 662, 2, 20, 30284, 37551, 29919, 33157, 33280, 32260, 0, 0
521368.853, 826, 647, 2, 26, 30295, 37539, 29940, 33154, 33259, 32264, 0, 0
521368.893, 826, 627, 2, 26, 30285, 37548, 29935, 33153, 33252, 32268, 0, 0
521368.933, 826, 604, 3, 26, 30301, 37541, 29927, 33141, 33255, 32260, 0, 0
521368.973, 3214, 577, 3, 24, 30292, 37538, 29931, 33149, 33273, 32258, 0, 0
521369.013, 780, 566, 4, 24, 30286, 37547, 29924, 33163, 33266, 32270, 0, 0
521369.053, 780, 568, 4, 20, 30292, 37539, 29925, 33146, 33248, 32275, 0, 0
521369.093, 780, 580, 5, 20, 30289, 37548, 29928, 33126, 33237, 32280, 0, 0
521369.133, 4775, 600, 6, 20, 30294, 37540, 29933, 33120, 33244, 32260, 0, 0
521369.173, 804, 622, 8, 29, 30280, 37548, 29917, 33137, 33285, 32249, 0, 0
521369.213, 804, 627, 8, 29, 30275, 37546, 29940, 33145, 33264, 32261, 0, 0
521369.253, 804, 609, 7, 25, 30277, 37544, 29975, 33126, 33233, 32298, 0, 0
521369.293, 1942, 583, 10, 25, 30273, 37554, 29963, 33117, 33240, 32298, 0, 0
521369.333, 723, 554, 11, 25, 30268, 37543, 29882, 33125, 33250, 32273, 0, 0
521369.373, 698, 531, 12, 23, 30275, 37543, 29804, 33162, 33270, 32264, 0, 0
521369.413, 714, 511, 12, 23, 30271, 37541, 29755, 33158, 33252, 32328, 0, 0
521369.453, 716, 509, 12, 20, 30272, 37530, 29758, 33123, 33220, 32327, 0, 0
521369.493, 722, 521, 13, 20, 30290, 37531, 29757, 33104, 33236, 32292, 0, 0
521369.533, 1455, 543, 16, 20, 30281, 37536, 29760, 33118, 33267, 32251, 0, 0
521369.573, 728, 557, 16, 20, 30414, 37529, 29694, 33168, 33274, 32235, 0, 0
521369.613, 715, 560, 15, 20, 30493, 37530, 29492, 33161, 33272, 32292, 0, 0
521369.653, 715, 540, 14, 22, 30524, 37536, 29346, 33133, 33247, 32294, 0, 0
521369.693, 3414, 514, 16, 22, 30558, 37525, 29281, 33116, 33237, 32261, 0, 0
521369.733, 656, 490, 16, 22, 30560, 37520, 29337, 33151, 33243, 32279, 0, 0
521369.773, 656, 475, 15, 20, 30534, 37528, 29408, 33151, 33222, 32356, 0, 0
521369.813, 656, 480, 18, 20, 30502, 37530, 29544, 33111, 33224, 32342, 0, 0
521369.853, 4103, 501, 21, 22, 30503, 37538, 29728, 33094, 33232, 32284, 0, 0
521369.893, 680, 523, 23, 22, 30442, 37520, 29897, 33143, 33308, 32255, 0, 0
521369.933, 680, 540, 19, 22, 30295, 37526, 30041, 33163, 33264, 32314, 0, 0
521369.973, 2723, 532, 18, 22, 30235, 37527, 30137, 33124, 33225, 32324, 0, 0
521370.013, 661, 518, 21, 22, 30196, 37534, 30259, 33131, 33247, 32305, 0, 0
521370.053, 645, 494, 26, 22, 30204, 37541, 30274, 33145, 33233, 32312, 0, 0
521370.093, 658, 475, 25, 22, 30249, 37538, 30202, 33100, 33197, 32401, 0, 0
521370.133, 668, 472, 29, 22, 30287, 37535, 30168, 33053, 33203, 32397, 0, 0
521370.173, 669, 484, 37, 22, 30348, 37536, 30159, 33046, 33228, 32300, 0, 0
521370.213, 684, 503, 39, 22, 30437, 37541, 30069, 33131, 33257, 32276, 0, 0
521370.253, 666, 522, 37, 21, 30508, 37509, 29773, 33135, 33202, 32360, 0, 0
521370.293, 629, 519, 37, 21, 30578, 37462, 29549, 33086, 33179, 32363, 0, 0
521370.333, 629, 489, 42, 21, 30624, 37474, 29541, 33074, 33212, 32288, 0, 0
521370.373, 1491, 450, 44, 22, 30630, 37399, 29566, 33127, 33263, 32244, 0, 0
521370.413, 1491, 424, 42, 22, 30654, 37423, 29731, 33152, 33246, 32349, 0, 0
521370.453, 1491, 409, 40, 22, 30646, 37415, 29917, 33077, 33192, 32388, 0, 0
521370.493, 3553, 416, 46, 22, 30623, 37439, 30141, 33063, 33196, 32324, 0, 0
521370.533, 610, 443, 48, 22, 30603, 37386, 30390, 33115, 33340, 32264, 0, 0
521370.573, 1609, 452, 46, 22, 30521, 37422, 30403, 33159, 33259, 32313, 0, 0
521370.613, 564, 439, 42, 22, 30238, 37387, 30396, 33121, 33225, 32324, 0, 0
521370.653, 557, 418, 43, 22, 30091, 37285, 30232, 33090, 33213, 32278, 0, 0
521370.693, 554, 406, 44, 22, 30079, 37231, 30103, 33129, 33188, 32317, 0, 0
521370.733, 565, 402, 44, 22, 30133, 37202, 30084, 33111, 33179, 32377, 0, 0
521370.773, 586, 411, 46, 22, 30148, 37206, 30016, 33051, 33207, 32285, 0, 0
521370.813, 601, 435, 49, 22, 30294, 37177, 29974, 33151, 33239, 32268, 0, 0
521370.853, 545, 451, 45, 22, 30520, 37208, 29974, 33124, 33221, 32378, 0, 0
521370.893, 545, 444, 44, 22, 30630, 37278, 29994, 33053, 33175, 32341, 0, 0
521370.933, 2221, 425, 51, 22, 30678, 37295, 29930, 33118, 33230, 32315, 0, 0
521370.973, 547, 408, 52, 22, 30696, 37293, 29923, 33142, 33207, 32499, 0, 0
521371.013, 547, 402, 55, 22, 30631, 37253, 30052, 33031, 33152, 32453, 0, 0
521371.053, 547, 412, 64, 27, 30624, 37258, 30130, 32966, 33238, 32321, 0, 0
521371.093, 2029, 435, 69, 27, 30532, 37249, 30172, 33147, 33271, 32400, 0, 0
521371.133, 1668, 454, 71, 27, 30424, 37283, 30161, 33092, 33181, 32474, 0, 0
521371.173, 569, 449, 75, 21, 30189, 37225, 29933, 33021, 33164, 32387, 0, 0
521371.213, 575, 437, 81, 21, 30100, 37203, 29752, 33082, 33238, 32285, 0, 0
521371.253, 557, 423, 82, 27, 30133, 37132, 29750, 33118, 33178, 32477, 0, 0
521371.293, 578, 413, 86, 27, 30182, 37125, 29828, 32998, 33100, 32483, 0, 0
521371.333, 598, 417, 96, 27, 30270, 37050, 29909, 32934, 33128, 32344, 0, 0
521371.373, 598, 440, 102, 20, 30426, 37084, 29936, 33079, 33201, 32372, 0, 0
521371.413, 1200, 458, 98, 20, 30513, 37076, 29921, 33101, 33133, 32499, 0, 0
521371.453, 545, 456, 100, 22, 30581, 37150, 29949, 33020, 33109, 32440, 0, 0
521371.493, 545, 438, 105, 22, 30559, 37201, 29946, 33070, 33190, 32334, 0, 0
521371.533, 1393, 415, 106, 20, 30549, 37127, 29901, 33108, 33155, 32533, 0, 0
