5.213610000000000000e+05,3.529419750000000278e+01,1.362544375999999886e+02,1.399449999999999932e+02,2.334999999999999964e+00,3.560999999999999943e+00,-2.999999999999999889e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.199999999999999845e-01
5.213610399999999790e+05,3.529419748000000112e+01,1.362544376200000045e+02,1.399487999999977887e+02,2.335399999999767218e+00,3.562599999999068512e+00,-2.600000000232830649e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.180000000011641625e-01
5.213610800000000163e+05,3.529419745999999947e+01,1.362544376399999919e+02,1.399526000000010981e+02,2.335800000000116672e+00,3.564200000000465440e+00,-2.199999999883584662e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.159999999994178910e-01
5.213611199999999953e+05,3.529419744000000492e+01,1.362544376600000078e+02,1.399563999999988937e+02,2.336199999999883481e+00,3.565799999999534453e+00,-1.800000000116415422e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.140000000005820691e-01
5.213611599999999744e+05,3.529419742000000326e+01,1.362544376799999952e+02,1.399601999999966893e+02,2.336599999999650734e+00,3.567399999998603022e+00,-1.400000000349246182e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.120000000017461916e-01
5.213612000000000116e+05,3.529419740000000161e+01,1.362544377000000111e+02,1.399639999999999986e+02,2.337000000000000188e+00,3.568999999999999950e+00,-1.000000000000000021e-02,5.000000000000000278e-02,2.000000000000000042e-02,4.099999999999999756e-01
5.213612399999999907e+05,3.529419740000000161e+01,1.362544377199999985e+02,1.399689999999970951e+02,2.337399999999767441e+00,3.570599999999068519e+00,-6.000000002328306943e-03,4.800000000116415311e-02,2.000000000000000042e-02,4.020000000046565769e-01
5.213612800000000279e+05,3.529419740000000161e+01,1.362544377400000144e+02,1.399740000000014675e+02,2.337800000000116452e+00,3.572200000000465447e+00,-1.999999998835847934e-03,4.599999999941792317e-02,2.000000000000000042e-02,3.939999999976716571e-01
5.213613200000000070e+05,3.529419740000000161e+01,1.362544377600000018e+02,1.399789999999985355e+02,2.338199999999883705e+00,3.573799999999534460e+00,1.999999998835846199e-03,4.400000000058208044e-02,2.000000000000000042e-02,3.860000000023283140e-01
5.213613599999999860e+05,3.529419740000000161e+01,1.362544377800000177e+02,1.399839999999956319e+02,2.338599999999650958e+00,3.575399999998603029e+00,5.999999996507540331e-03,4.200000000174623077e-02,2.000000000000000042e-02,3.780000000069849153e-01
5.213614000000000233e+05,3.529419740000000161e+01,1.362544378000000052e+02,1.399890000000000043e+02,2.338999999999999968e+00,3.576999999999999957e+00,1.000000000000000021e-02,4.000000000000000083e-02,2.000000000000000042e-02,3.699999999999999956e-01
